Company Name,Country,Location & Zone,Description
"Xinxiang Runyu Material Co.,Ltd.",CN,"Visit us at stand 2.F30 , subevent CPHI India 2025","Xinxiang Runyu Material Co., Ltd. is one of the manufacturers of organic phosphine ligands and coupling solutions service provider in China, dedicated in the R&D and production of organic phosphine ligands constantly. Dedicating in the development a..."
Bioextract,IN,"Visit us at stand 4.H20 , subevent CPHI India 2025","We are glad to introduce BioExtract, which is among the fastest growing and leading Manufacturer and Exporter of Standardized Botanical Extracts, Herbal Powders, Carotenoids, Nutraceutical Ingredients (Amino Acids) and more, for Pharmaceutical and..."
Shree Ramdev Metalex LLP,IN,"Visit us at stand 12.F39 , subevent P-MEC India 2025",
D. K. Livkon Healthcare Pvt Ltd,IN,"Visit us at stand RH.N05 , subevent CPHI India 2025",
Wig Health Products,IN,"Visit us at stand 5.J22 , subevent CPHI India 2025","MANUFACTURERS OF GUMMIES / JELLIES IN NUTRACEUTICALS, HEALTH SUPPLEMENT, HERBAL & HEMP FOR PHARMACEUTICAL COMPANIES & ALSO THIRD PARTY MANUFACTURERS (CONTRACT MANUFACTURING) WE CAN MAKE ANY LABEL CLAIMS AS PER CUSTOMERS REQUIREMENTS AN ISO 9001-2015..."
Invision Pharma Ltd,IN,"Visit us at stand 3.G04 , subevent CPHI India 2025",
Venera Biotech Systems Pvt Ltd,IN,"Visit us at stand 12.B27 , subevent P-MEC India 2025","VENERA is a foremost source of equipments for the Pharmaceutical, Biotech and Animal Healthcare Industries. VENERA continues to develop new products and improve the existing ones to meet the changing needs of our clients and prospects, while follow..."
Resonance Laboratories Pvt. Ltd,IN,"Visit us at stand 2.C31 , subevent CPHI India 2025",
Prachin Chemical,IN,"Visit us at stand 6.M20 , subevent CPHI India 2025",
Pontika Aerotech Limited,IN,"Visit us at stand 5.H08A , subevent CPHI India 2025",
Munters India Humidity Control Private Limited,IN,"Visit us at stand RH.C05 , subevent P-MEC India 2025",
Maquinaria Industrial Dara SL,ES,"Visit us at stand 12.A25 , subevent P-MEC India 2025",
Lotus Technicals Pvt. Ltd.,IN,"Visit us at stand 12.B25 , subevent P-MEC India 2025",
K P Manish Global Ingredients Pvt Ltd,IN,"Visit us at stand 1.A02 , subevent CPHI India 2025",
Italvacuum SRL,IT,"Visit us at stand 15A.C74 , subevent P-MEC India 2025","Italvacuum is an Italian company based in Borgaro Torinese, specialised in the design, manufacture and supply of vacuum pumps and vacuum dryers for the pharmaceutical, chemical, fine chemical and food industry. Founded in 1939, Italvacuum has always..."
IMA Industria Macchine Automatiche S.p.A,IT,"Visit us at stand 10.A33 , subevent P-MEC India 2025",
GEA Pharma & Healthcare,DE,"Visit us at stand 10.B07 , subevent P-MEC India 2025","The Flexibility You Want. The Quality You Need. Equipped with a wealth of product, customer and market knowledge, you can rely on GEA to deliver end-to-end support for your pharmaceutical manufacturing project. Whether it's a flexible continuous pr..."
Freudenberg Regional Corporate Center India,IN,"Visit us at stand 15.A22 , subevent P-MEC India 2025",
Dr. Willmar Schwabe India Pvt Ltd,IN,"Visit us at stand 3.F23 , subevent CPHI India 2025",
Coat & Coat Pharmacare,IN,"Visit us at stand 8.Q23 , subevent CPHI India 2025",
Alka Laboratories Private Ltd.,IN,"Visit us at stand RH.J09 , subevent CPHI India 2025",
Abdos Labtech Pvt Ltd.,IN,"Visit us at stand 14.A40 , subevent P-MEC India 2025",
Sagar Life Sciences Pvt Ltd,IN,"Visit us at stand 1A.M07 , subevent CPHI India 2025",
"Alfa Vitamins® Laboratories, Inc.",US,"Visit us at stand RH.J22 , subevent CPHI India 2025","Alfa Vitamins Laboratories Inc. , is a manufacturer of tablets, capsules, powders, creams and liquids for our brands and private brands, founded in 2000. We are members of the Natural Products Association (NPA) of the United States. Our facilities ..."
Jubilant Ingrevia Ltd,IN,"Visit us at stand 3.F12 , subevent CPHI India 2025","Jubilant Ingrevia Limited is a leading player in Specialty Chemicals globally, serving Pharmaceutical, Nutrition, Agrochemical, Consumer and Industrial customers. It has a broad portfolio of over 130+ products and customised solutions that are innov..."
Product Armor Packaging Pvt Ltd,IN,"Visit us at stand 14.C22 , subevent P-MEC India 2025","Product Armor is a sustainability driven Pharmaceutical Bottles & Child Resistant and Continuous Thread Closures manufacturing company. Through Patented and fully automated manufacturing processes and energy efficient equipment, our manufacturing p..."
Molkem Chemicals,IN,"Visit us at stand 4.I20 , subevent CPHI India 2025","Molkem delivers innovative and market driven products and solutions in the field of Pharmaceuticals, Food & Nutraceuticals. Headquarted in India with subsidiaries in Brazil, Colombia, Vietnam, Dubai and a sales office in Argentina; Molkem serves as ..."
Stellar Formulations Industries Pvt Ltd,IN,"Visit us at stand RH.L10 , subevent CPHI India 2025","Stellar Formulations Industries Pvt Ltd is a pharmaceutical company offering quality healthcare solutions, focusing on manufacture and supply of solid oral dosage formulations. With a keen focus on quality, innovation, sustainability and customer ca..."
Protech Telelinks,IN,"Visit us at stand 1.A23 , subevent CPHI India 2025","Protech Telelinks : contract manufacturing for SVP's for established brands and assure consistency, reliability and quality . Dry beta 1.2 Lac Dry Non-beta 2.4 Lac Amp. 3. 4 Lac Liquid vial 30000 ."
Doctors' Analytical Laboratories Pvt Ltd,IN,"Visit us at stand 15.C22 , subevent P-MEC India 2025","Doctors' Analytical Labs is a contract testing organization successfully inspected by US FDA (recent FDA inspection June 2022) and FDA (Mah) approved. The laboratory is equipped with LCMSMS, GCMSMS, ICP MS, Particle Size Analyzer, Franz Diffusion Ce..."
Wiremetal Industries,IN,"Visit us at stand 14.A47 , subevent P-MEC India 2025","Wire Metal GMP Products is a trusted brand founded in 1970, serving multiple industries worldwide by manufacturing good quality state of art designed products and by providing tailor made solutions to diverse needs of clients. We have a meticulous e..."
Indivirtus Healthcare Services Pvt Ltd,IN,"Visit us at stand 1A.G11 , subevent CPHI India 2025",280+ domestic & 80+ international clients in 39 countries in less than 5 yrs. Indivirtus is the fastest growing Indian CRO with 6 Toxicologists 6500+ PDE reports1300 Genotox assessment reports of impurities Pharmacovigilance Clinical Trial Technolog...
Daga Global Chemicals Pvt Ltd,IN,"Visit us at stand 1A.O06 , subevent CPHI India 2025",
Kanath Engineering Pvt. Ltd.,IN,"Visit us at stand 14.C09 , subevent P-MEC India 2025","Since 1981, we at Kanath Engineering Pvt. Ltd. have manufactured and exported state-of-the-art, precision-designed special purpose processing equipment using cutting-edge technology for high durability and efficiency. For our contribution to not onl..."
Abhaya International LLP,IN,"Visit us at stand 3.F24 , subevent CPHI India 2025",
Gecitech India Private Limited,IN,"Visit us at stand 12.B20 & RH.M71 , subevent P-MEC India 2025 & P-MEC India 2025","Gecitech India Private Ltd is now the 4th unit for assembling Gecitech hoses after France, USA and Japan. Gecitech India will be operating completely on quality benchmark set internationally by its other assembling units. Gecitech India is going to ..."
Pranil Polymers ltd.,IN,"Visit us at stand 14.C53 , subevent P-MEC India 2025","Pranil Polymers Ltd Manufactures Bottles, Jars, Caps and Closures for the Pharmaceutical, Nutritional, Personal Care, Food and Beverages, Home Care and Automotive markets. We work with our customers to develop packaging for their products which is ..."
Dietrich Engineering Pvt. Ltd.,IN,"Visit us at stand 11.A03 , subevent P-MEC India 2025","Established in the year 2020, Dec Bectochem is a joint venture between Dec Switzerland and Bectochem's Containment division. The partnership enables Dec to strengthen their position in the Indian market and continue to offer Best in Class Swiss tech..."
Yaxon Biocare Pvt. Ltd.,IN,"Visit us at stand 3.G26 , subevent CPHI India 2025","We, YAXON BIOCARE PVT. LTD., laid our foundation stone in the year 2010. Since then, we are reckoned as one of the leading manufacturers, exporters and suppliers of Herbal Ayurvedic Medicine, Allopathic Medicines, Nutraceuticals Medicines, Cosmetic ..."
Nandlal Bankatlal Pvt Ltd,IN,"Visit us at stand 2.B33 , subevent CPHI India 2025","Nandlal Bankatlal Pvt Ltd is an importer & exporter of APIs, excipients, nutraceuticals, and sweeteners. We have been in business for over 30 years. We have a loyal customer base spread all over India, Sri Lanka, Nepal, UAE, and Africa. Our supply p..."
Sirmaxo Chemicals Pvt Ltd,IN,"Visit us at stand 1A.I11 , subevent CPHI India 2025",About Us: Sirmaxo is India's premier and largest manufacturer for infection control and hygiene products. Organization owns the privilege to support the community for past 40 years by providing infection control and hygiene products worldwide. Our ...
Samvardhana Motherson Health Solution Limited,IN,"Visit us at stand 15.C40 , subevent P-MEC India 2025","We are part of Samvardhana Motherson Group (SMG), one of the most diversified auto ancillary Groups headquartered in India with a global footprint. A key supplier to all major car manufacturers in the world, the USD 11.5 billion Group provides integ..."
EDGE SOLUTIONS,IN,"Visit us at stand 14.C32 , subevent P-MEC India 2025",
GEMU Gebr. Muller GmbH & Co.KG,DE,"Visit us at stand 15A.B02 , subevent P-MEC India 2025","The GEMÜ Group develops and manufactures valves, measurement and control systems for liquids, vapours and gases. GEMÜ is a global market leader when it comes to solutions for sterile applications. In 2023, the group of companies achieved a turnover ..."
Garuda Pumps Private Limited,IN,"Visit us at stand 15.A26 , subevent P-MEC India 2025",GARUDA PUMPS - Welcome to India's Largest Manufacturer of Energy Efficient Vacuum Pumps ( 36000 M3/hr – 600 M3/Min ) with over 10000 Successful Installations. Proudly India's Largest Exporter of Vacuum Pumps to around 65 countries makes “ A VISIT MU...
EPL Limited (Formerly known as Essel Propack Limited),IN,"Visit us at stand 15.C42 , subevent P-MEC India 2025",
Dyhydromatics India,IN,"Visit us at stand 15.F25 , subevent P-MEC India 2025",A USA based High Pressure Homogenizer manufacturing company having complete range of processors from Lab to Pilot/Production models.
Synovatic India Machinery Private Limited,IN,"Visit us at stand 15.D41 , subevent P-MEC India 2025","Synovatic India (Synergy, Innovation & Automatic) is a manufacturer & Supplier of a vast range of machinery & equipment which are mainly used in Pharmaceuticals, Chemicals, APIs, Cosmetics, Agriculture, Foods and all other related industries.We als..."
Apurva Water Management Systems Pvt. Ltd.,IN,"Visit us at stand 15.F23 , subevent P-MEC India 2025","Apurva Water Manangement Systems Pvt. Ltd. established in the year 1999 provides complete water solution. AWMS has mastered itself in the field of designing, manufacturing, engineering and provides complete solution to any problem related to the wat..."
PGP Glass Pvt. Ltd.,IN,"Visit us at stand 14.B26 , subevent P-MEC India 2025","PGP Glass Private Limited is a global specialist in design, production, and decoration of glass packaging (flaconnage). We lead the way globally, for glass packaging solutions in businesses such as Pharmaceutical, Cosmetics & Perfumery, and Specialt..."
Krishna Solvechem Ltd,IN,"Visit us at stand 7.N04 , subevent CPHI India 2025","Krishna Solvechem limited (KRISHNA) was incorporated in 2005. A long and a humble journey from a dealer in chemicals and solvents to now a manufacturer , Authorised agent, stockiest . KRISHNA is a customer centric company . innovation and research h..."
Able Pharma,IN,"Visit us at stand 5.I22 , subevent CPHI India 2025","Established in 2006, Able Pharma has evolved into a distinguished player, etching its identity as a quality-conscious leader among Indian pharmaceutical firms. Nestled in the picturesque locale of Baddi, Himachal Pradesh, our unit specializes in the..."
Vital Chemtech Ltd,IN,"Visit us at stand 7.O09 , subevent CPHI India 2025","Vital Group – a multi product organization, involved in manufacturing, contract manufacturing of Chemicals since 1993. With expertise and sincere efforts, the company has emerged as leading manufacturer and supplier of phosphorus derivatives and Spe..."
Medi Pharma Drug House,IN,"Visit us at stand 1.A21 , subevent CPHI India 2025","MEDI PHARMA DRUG HOUSE is an inherited business house having expertise in Pharmaceuticals & International trade. Since our inception in 1963, Medi Pharma Drug House has emerged as a global sourcing partner & distribution partner. Medi Pharma Drug Ho..."
Gorang International,IN,"Visit us at stand 1.C20 , subevent CPHI India 2025","Since 1979, Gorang International is one of the most reputable distributor of top quality pharma ingredients and serving our customer network positively. We are committed to serve the healthcare community with desired products for their drug formulat..."
Gonane Pharma,IN,"Visit us at stand 2.A34 , subevent CPHI India 2025","Gonane Pharma is well established GMP certified sterile / Non-sterile API manufacturer and exporter world wide. Gonane Pharma has expertise in Steroids, Hormones, Oncolog, anti-viral and General APIs."
Herbo Nutra Extract Private Limited,IN,"Visit us at stand 3.D28 , subevent CPHI India 2025","Established in the year 2013, we Herbo Nutra are leading Exporter, Wholesaler and Importer of Herbal Extracts & Essential Oil. We also offer products like Herbal Extracts, Pure Herbal Extracts & Natural Herbal Extracts. Our processing unit is well-e..."
Saptagir Laboratories Pvt. Ltd.,IN,"Visit us at stand RH.F34 , subevent CPHI India 2025","We, Saptagir Laboratories make high-quality APIs, niche intermediates, specialty chemicals and reagents. We are trusted suppliers to 5 of the top 10 global generics companies. Incorporated in 2016, we are a constituent unit of the SAPTAGIR GROUP wit..."
Huisong Pharmaceuticals,CN,"Visit us at stand RH.L22 , subevent CPHI India 2025","Founded in Hangzhou, China in 1998, Huisong Pharmaceuticals specializes in the R&D and manufacturing of premium-quality natural ingredients for world-leading companies in pharmaceutical, nutraceutical, food & beverage, and personal care industries. ..."
Selig Group,GB,"Visit us at stand 14.A13 , subevent P-MEC India 2025","Selig Group is the world's largest tamper-evident seal manufacturer & the premier manufacturer of printed flexible packaging materials. Selig has been meeting the needs of the packaging industry for over 120 years, with the largest range of products..."
